L_LatVent,R_LatVent,L_thal,R_thal,L_caud,R_caud,L_put,R_put,L_pal,R_pal,L_hippo,R_hippo,L_amyg,R_amyg,L_accumb,R_accumb
16702,14489,7065,6518,3243,3497,6117,6141,1876,1578,4030,3932,1801,1901,589,771
3534,4604,7390,7097,3757,3971,5585,5501,1857,1896,4029,4404,1288,1811,676,711
4138,2658,6610,6668,3305,3549,5518,5758,1784,1573,2941,4269,1096,1301,745,534
8800,12486,7453,8013,3668,3778,6329,6420,1677,1745,4618,4755,1728,1927,631,657
4444,4875,7066,7071,3213,3481,6059,6135,1805,1654,4282,4408,1393,1544,662,730
5260,4547,6065,6529,2690,2760,5416,5589,1562,1418,3557,3765,1043,1561,488,704
11466,9516,5657,5705,3699,3877,5073,5352,1813,1492,3598,3927,1304,1523,524,632
4709,3329,5985,6066,3667,3681,6163,5911,1811,1638,3631,4133,1650,1585,750,672
6854,6787,6585,7038,3939,4210,7077,6854,1955,1936,3025,4163,1241,1637,781,878
5800,5167,5692,5715,3895,4117,6282,6321,1725,1585,3349,3748,1258,1355,597,582
5733,10689,6587,6494,4605,4803,6471,6365,1670,1721,3986,4201,1750,1917,809,767
3789,5413,6325,6235,3369,3626,5895,5882,1572,1588,3721,3953,1927,2155,905,737
2358,2398,7265,7377,3073,3103,5968,5776,1831,1658,4123,4259,1673,1457,689,575
2661,2552,5447,5284,2741,2782,5413,5441,1033,1152,3499,4079,1188,1560,675,677
6756,7196,5437,5708,3740,3946,5792,5655,1527,1556,3524,3932,1537,1802,694,713
3199,2268,5326,5583,2691,2829,4805,4547,1303,1050,3436,3657,1113,1295,607,570
10378,12530,5789,5569,3579,4000,5056,4943,1503,1383,3498,2174,1461,1193,767,634
14190,NA,6485,4612,4063,3794,6824,NA,1460,NA,4328,NA,1517,NA,662,403
2396,1857,5848,5934,3167,3319,5712,5481,1775,1747,3543,3536,1627,1981,742,517
8336,6704,5607,5831,3596,3793,5727,5527,1599,1462,4062,3998,1672,1970,785,677
8879,2488,5768,6462,4222,3827,6076,5991,1244,1189,2117,4059,1368,2176,703,791
3564,2339,6142,5353,3229,3015,4699,4505,1131,1359,3068,2512,1109,1564,713,597
3440,3094,6301,5864,3435,3666,5174,4639,1762,1507,3422,2808,1562,1410,505,674
2422,2073,5803,6412,3178,3079,5413,5372,1508,1388,3366,3359,1599,1640,738,512
5829,4128,6994,7080,3664,3636,6588,6207,1812,1730,3954,4201,1626,1835,753,560
4114,4312,6059,6150,2944,3254,5459,5116,1618,1361,3256,3340,1274,1251,622,613
15145,14057,6404,6299,2661,2552,5224,5165,1766,1378,4040,4130,1317,1725,694,625
4578,3680,5265,6470,3216,3190,4534,4401,1245,NA,3811,3985,1748,1680,554,492
5051,4967,6044,6111,3098,3139,5980,5727,1680,1453,3997,4081,1658,1704,694,523
8030,7295,6527,6337,3378,3657,5566,5003,1928,1918,3776,3855,1593,1657,575,622
8592,9489,5465,5406,3015,3313,5202,5403,NA,1349,3284,3665,1487,1726,642,621
6042,5257,5058,5100,3203,3349,5486,5198,1291,1271,2657,3722,1746,1903,519,619
8385,6484,4987,4592,2738,2908,5153,4759,1606,1234,2989,3474,1212,1228,486,458
10594,6270,5411,5135,3730,3964,6321,6474,1930,1707,3321,4012,1750,1736,663,671
15330,13348,5675,5899,3478,3730,5628,5411,1768,1640,3256,3154,1102,1285,639,570
8510,8871,6684,5835,3914,4209,5992,5504,1879,1765,4191,2288,1790,1442,730,607
4903,4373,6159,6368,3558,3611,6015,5761,1827,1545,4035,4202,1491,2054,547,712
11986,14228,5567,5167,NA,3104,4937,4571,1341,1316,3006,1781,1297,854,615,437
8845,7322,6906,6548,3502,3594,6347,6409,1663,1599,3819,3406,1803,1714,826,750
7166,10153,7030,6826,4163,4340,6607,6469,1811,1730,4306,4062,2046,1751,748,863
6855,4990,7674,7169,4173,4302,7075,6593,2006,1592,4193,4386,1866,2002,811,842
5233,5254,7129,7212,4141,4203,5488,5304,1949,1824,3693,3660,1439,1600,786,653
4775,4695,4887,4758,2366,2567,5429,5028,1559,1306,3458,3543,1248,1341,561,481
4834,3545,6556,6880,3339,3445,6113,6001,1855,1677,3577,3780,1466,1770,680,729
4574,4892,7014,6567,3987,4252,6656,6125,1875,1779,3783,3990,1391,1614,819,620
5486.4,7311.6,6982.9,7251.1,3685,3865.9,6312.4,5857.6,1658,1447.6,3932.6,3923.8,1884,1928.4,878.2,692.6
5486.2,6682.4,7451.6,7802.9,3578.8,3935.8,6218.4,5899.5,1947,1573.9,4014.6,4110.1,1469,1722.8,871.6,638.7
17896,11122,5836,6591,3677,3871,5733,5732,1648,1847,2599,3728,1409,1450,562,581
6098.7,4873.1,6771.9,6946.9,3483.6,3451.7,6783.4,6706.3,1895.4,1556.3,3644.7,4057.2,1764,1728.5,834.9,746.6
6283,7345,6772,7213,3645,4044,5990,5602,1614,1523,4565,4545,1651,1969,803,551
14022,8540,6615,6742,3629,3735,6555,6220,2110,1877,3907,4202,1774,2087,657,737
6277,4612,6433,6786,3609,3807,6013,5813,1782,1580,4139,3792,1693,2039,815,720
6869.6,4580.6,7375.2,8078.2,3558.4,3499.2,6061.5,5754.9,1866.6,1677.7,4047.1,4146.1,1683.9,1743.8,498.2,744.5
6415,6206,6912,7376,3509,3788,5636,5436,1781,1610,3683,3823,1574,1759,697,630
7496,8113,6201,6530,3730,3810,6141,5871,1783,1556,3890,3764,1390,1856,569,689
14607,12852,6109,6341,4126,4482,5175,5199,1760,1509,2918,3495,1066,1177,560,587
6821,7418,6414,7414,3877,4263,6517,6383,2150,1854,3573,3812,1632,1683,693,783
4463,3871,5655,5930,2608,2711,4671,4483,1484,1340,3547,3745,1579,1736,610,657
4280,3286,5309,5743,3421,3400,6463,6399,1679,1624,3670,3644,1251,1204,756,827
6207.1,4872.6,6938.8,7208.2,3789.4,3859.6,6319.1,5936.7,1880.1,1759.6,4908.1,4822.7,2082.9,1825.6,747.4,773
8582,4644,6696,7280,3598,3560,5081,5130,1529,1461,4005,3979,1277,1504,448,397
7023,6877,6561,7178,3795,4126,5673,5298,1596,1577,3430,3501,1422,1689,599,640
3711.5,5515.7,6220.8,6552.7,3595.1,4093.7,6506.4,6218,1842.4,1601.8,4262.6,4384.5,1494.4,1596.9,788.1,629.7
4339.2,4384,5918.5,6033.7,3522.1,3498.3,4818.2,4744.5,1553.8,1393.5,3028.3,3392.8,1201.3,1378,570.5,443.3
6841,6313,6017,6307,3565,3691,6262,5967,1667,1526,2873,2771,1742,1669,875,691
3474.3,3659.5,7655.8,7830.1,3760.8,3652.9,7377.8,6901.6,2062.1,1749.1,4277.2,4341.8,1929.7,1768.1,772.8,786.1
3506,3862,8739,7995,4329,4745,8064,7488,2401,2116,3944,3792,1599,2111,883,1026
5638.5,4516.9,7591.2,7279.8,4696.8,4799.7,7101.5,6893.3,2438.4,2047.5,4217.3,4375.9,1978.6,1849.3,762.8,746
8066.6,5487.8,6099.3,6605.6,3525.3,3818.8,6164.8,5936.3,1654.1,1288.3,3599,3933,1405.1,1528.6,584.6,521
4311.4,4226.7,7381.3,7726.8,3703.8,3940.8,7210,7320.2,1925,1908.7,3689.2,3675.5,1723.3,1636.6,593,636.8
5071.4,3742.1,6542.8,7056.5,2704.3,2711,5578.7,5059.5,1684.4,1363.9,3733.2,3906.7,1411.7,1845,708.4,673.6
12067.5,7046.6,6674.3,6872.2,4433.2,4494.3,6460.3,6121.9,1804.8,1517.3,4070.2,3680,1581.5,1711.9,768.4,783.8
8253.3,5291,7518.5,8261.2,3865.7,3890.1,6767.9,6631.4,2077.3,1847.2,4097,4132.8,1773.5,1862.8,958.7,862.5
11194,8499,6414,6446,3316,3478,5320,5085,1679,1442,3715,3850,1446,1629,582,612
14356.7,11340.7,5482,5858.9,3520.7,3620.9,5423.7,5223.2,1366.1,1213.5,3474.2,3664.7,1290.3,1476.1,565.7,558
6509,6980,6342,6551,3378,3428,6362,5968,1766,1386,3666,3577,1794,1746,879,1019
11846,10345,6412,6767,NA,NA,6879,6428,2214,1879,4331,4537,2030,2022,850,814
4994.3,4308.3,6616.9,6644.6,3699.1,3931.7,5651.4,5568.7,1797.8,1706.4,3706.5,3795.1,1285.4,1179.1,544.3,446.1
14750,11131,6243,5914,3771,3928,5900,5791,1837,1614,3623,3781,1679,1884,862,644
3286,3236,6634,6729,3816,3815,6853,6656,2156,1675,3955,4274,1848,2070,850,811
7304.7,9974.9,6166.2,6041.7,2940.5,3172.5,4956.2,5199.1,1396.8,1416.1,3510.4,3447.4,1396.9,1424.7,505.5,524
17058,18803,5931,4116,3734,3663,4972,4205,1245,1003,3805,2717,1416,1473,780,615
12036.9,9048.2,7533.7,8108.8,4738.6,4930,7349.8,7256,2286.5,2081.1,4619.1,5150.1,2130.2,1979.1,883.4,782.5
6862.7,4783.2,6829.9,7152.1,3920.6,4496.4,6760.3,6947,2097.4,1870.9,4134.7,4446.4,1779.9,1967.4,NA,997.8
7690,7824.1,8771.2,8333.9,3823.6,4138.7,6836.7,6742.1,1993.8,1710.5,4959.8,4891.1,1675.6,1891.9,740.8,732.8
9187.3,6841.5,6760.6,7083.9,3911.9,4150.5,6519.1,6314.1,1898.3,1503.9,4018.4,4432.9,1305.3,1758.5,649,680.9
11351.2,8614.3,6590.1,6631.6,3328,3502.5,6247.3,6293.3,1548.4,1384,4145.5,4161.3,1474.9,1635.7,746.3,678.5
5058.1,3748.8,7325.2,7545.7,3699.1,3618.9,6495.6,6195.6,1741.6,1468.3,4219.1,4375.5,1676.5,1729.9,793.7,727
6237,5576,5806,5682,3550,3446,5609,5304,1516,1257,3286,3069,1362,1523,660,558
6493.2,2845,6877.1,7474.2,2818,2826.5,5243.4,5869.9,1175.3,1237.3,3040.7,3643.5,951.5,1217.5,503.6,540.4
5194.6,5122.3,7454.4,7112.7,3896.6,4003.2,5909.5,5729.1,1767.8,1509.8,4227.1,4495.5,1621.7,1636.5,771.6,846.5
3523.4,3578.9,6429.6,5742.1,3429.4,3800.8,6114.9,6195.5,1223.8,1237.4,3777.7,3811.6,1344.4,1798.7,749.4,663.2
5856.3,4382.3,6541.5,7021.5,3038.5,3194.6,5229.2,4899.9,1520.5,1228.6,3951.3,4186.1,1375.1,1359.8,636.2,415.3
3987,2865.3,7179.2,6706.4,3507.9,3456,5901.2,5565.9,1663.5,1633,4079.2,3737.1,1314.2,1715.2,656.3,705.8
7209,5873,5963,5966,3494,3637,5505,5195,1661,1589,3113,2160,1419,1355,737,757
NA,17216,7878,8050,4682,4996,6868,6490,1956,1941,3811,3733,1797,2169,1016,702
5225,4248,6219,6219,3677,3807,5887,5395,1812,1657,3560,3730,1320,1619,795,663
5424,5712,6917,6790,3155,3235,5914,5525,1951,1500,4129,4100,1377,1735,675,651
2405,2638,6702,6775,3120,3286,6270,6154,1858,1700,4136,4049,1705,1647,647,694
7759,12574,6808,6902,4499,4836,6994,6448,2199,2201,4558,4584,1796,1874,805,706
4011,3699,5341,6154,3555,3470,5508,5790,1744,1435,2116,3984,1334,1773,662,658
6368,5187,7659,7822,3614,3876,6952,7063,1997,1822,3879,3986,1715,1822,716,932
5410,3497,6177,6322,3206,3088,4610,4485,1607,1403,3029,3784,1751,1719,521,716
7293,12583,7686,8135,3955,4098,5960,5562,1850,1930,4183,3688,1395,1754,464,755
6215,7592,7305,6944,2630,2747,4393,4165,1223,1257,3915,3973,1359,1491,382,502
11183,10714,7261,7363,3145,3058,4861,4570,1531,1492,4411,4344,2180,2296,514,604
2056,1939,6147,6736,3390,3497,5848,5527,1539,1463,4181,3912,1583,1684,541,673
3781,3143,7747,7317,3464,3155,5538,4805,1838,1616,4601,4145,1889,1589,550,698
5295,4755,6283,6428,3598,3790,5466,5018,1236,1291,4072,3946,1276,1458,648,715
7047,4373,6940,8172,3441,3308,5382,5563,1545,1336,1467,5147,401,1845,574,815
6154,8815,7441,7148,3745,3806,6061,5230,1582,1445,4526,4430,1701,1699,407,580
10828,11170,7841,7125,2723,2592,3566,2619,1068,870,3914,3712,1600,1496,476,373
4838,7391,6142,5240,2882,2669,5177,4070,1395,1216,4019,2230,1638,1247,628,670
21182,14373,6540,7057,3583,3689,5348,5009,1863,1562,3993,4308,1782,1815,514,499
5874,7173,7991,6945,3956,3691,5986,5095,1668,1780,4553,4539,1896,1937,618,673
6118,6417,6459,6936,3387,3497,5966,5595,1589,1351,4209,4335,1559,1700,643,729
6128,7363,8465,7053,3990,3986,5068,4388,1194,1571,4737,4956,1881,2322,512,658
6058,3415,7633,7032,4053,4035,5302,5265,1325,1240,4122,4321,1965,2019,753,868
36458,35279,6897,6868,3006,3138,4507,4267,1553,1306,3942,3884,1827,1997,448,416
6802,5047,7877,6914,3319,3241,5697,5166,1222,1361,4344,4675,1515,1753,832,726
10847,8783,6384,6445,3359,3356,5066,4272,1539,1348,4431,4443,1708,1809,467,628
10306,11431,8341,8733,3926,4037,7332,6748,2184,1895,4439,4450,2198,2136,791,918
2347,2769,7930,7332,2556,2602,4255,4171,782,827,4438,5303,1633,1758,568,599
11103,12821,7156,5606,3576,3301,5318,2880,1507,1268,3964,399,1437,26,496,388
3710,2834,4919,5389,2854,2723,5163,4585,1375,1123,3834,4004,1711,1709,685,642
10511,10368,6799,6751,3568,3732,5402,5081,1482,1567,3575,4471,1408,1738,511,623
2528,2658,7708,7378,3549,3573,7132,6257,1986,1619,4911,4407,1772,1928,700,738
18441,16351,5440,5322,2607,2691,4163,3577,1159,802,3579,3456,1326,1385,336,432
2151,2477,6269,6169,3115,3420,5178,4742,1314,1141,3585,3966,1481,1634,537,664
8320,7340,8581,8429,4098,4026,6132,5522,2010,1758,4786,4695,1715,1952,1018,797
10527,9329,8530,8298,4962,4961,7473,6891,2015,1698,5583,5170,3015,2430,683,1014
4222,3843,8183,8071,3960,3895,5416,5099,1968,1663,4474,4543,1890,1772,511,549
6065,4494,5327,7147,3004,3266,3680,3955,1424,1044,2792,4482,1268,1671,585,631
8992,9890,6442,5225,3344,3216,4829,4440,1185,801,3588,3376,1932,2005,453,546
6993,3822,6817,7464,3478,3198,5674,5080,1647,1458,4540,4710,1930,2037,605,682
26143,29426,5432,4909,2545,3066,3404,4372,1871,1851,2459,2868,1262,1489,247,573
9965,11073,6084,6316,3126,2995,5605,5502,1730,1401,3649,3687,1588,1873,424,687
5528,6033,7638,6114,3581,3654,4777,4951,1078,1382,4411,4473,1619,2050,610,626
6350,5832,8037,7862,3964,3646,5539,4929,1241,1327,4136,4904,1825,1672,545,461
6659,8965,7266,7662,3827,3828,6187,5708,1658,1456,4671,4707,2025,2075,574,789
5049,3772,9301,7504,3798,3735,7034,6390,1351,1909,5182,5109,2406,2169,618,510
8167,7299,6838,6555,3473,3537,4992,4397,1470,1381,3847,3613,1599,1803,694,707
10148,9710,6377,6715,3401,3171,5524,4966,1546,1351,3708,3772,1812,1673,527,680
13181,8257,6967,8468,3664,3389,4779,3878,1223,837,4757,3490,1685,876,540,423
18654,12840,5837,5533,3174,3200,4244,4190,1151,1229,3860,3772,1480,1786,566,573
12683,15547,8470,7784,4245,4127,5000,4911,1603,1580,4401,4427,1656,1867,588,483
6378,9446,6631,6449,3186,3224,5524,4823,1368,1270,4696,4221,1878,1646,653,581
10133,8601,6534,6670,3094,2877,5324,4661,1544,1168,3872,4326,1726,2076,412,480
7264,4191,7450,8250,4170,3900,6490,6478,2070,1785,4220,5719,2204,2036,481,721
3215,1750,7260,7851,3315,3080,6160,5855,1433,1267,4548,4755,1862,1880,653,737
2275,2233,6580,6207,2747,2886,5213,5017,1102,1346,3691,4463,1783,1837,686,755
21913,31268,12572,10795,4324,4196,6956,6030,3110,3218,6225,4114,2557,2643,842,789
4965,6406,6439,6578,3716,3902,5318,5271,1539,1337,4200,4637,1900,1800,640,746
3404,3564,6695,6713,2831,2869,5414,4982,1659,1392,4006,3950,1801,1942,546,587
6844,5877,9148,8948,4348,4029,5159,4539,1456,1238,4478,4712,1414,1653,558,696
7842,4117,7564,8172,3811,3745,6163,5621,1634,1438,4131,4723,2114,2068,776,818
5852,3078,8413,8065,3877,3455,6850,6480,1582,1704,4669,4774,1922,2007,564,731
3667,2249,7748,8151,3702,3039,6189,5400,1624,1533,4771,5059,1914,1832,505,648
4324,4468,8390,8026,3159,2863,4921,4598,1254,1360,4430,4717,1704,2124,421,599
7588,5012,6179,8171,3617,3592,5522,6039,1822,1252,1103,4809,579,2141,511,746
5011,4909,7305,7289,3511,3429,5325,4894,1504,1442,4274,4193,1835,1748,466,763
5373,3439,7069,7692,4167,3706,7636,7097,1849,1653,4784,5334,1789,2091,740,785
6808,7324,7881,8734,3715,3773,7079,6355,1762,1608,4776,5045,1698,1963,814,952
4822,3434,7576,7327,2975,2854,5617,5245,1246,1285,4527,4488,2179,2314,449,562
7625,6185,6313,7459,3563,3445,5456,4703,1746,1506,4501,4804,1894,2029,488,537
5341,5048,3268,4543,1587,769,3893,3581,549,295,2803,2962,1577,877,96,101
2587,4250,8399,8095,3898,3968,6451,6110,2076,1639,5269,5015,2036,2235,794,698
3344,3535,5917,6191,3094,3065,5409,5141,1533,1361,4010,4310,1626,1660,585,569
8490,8195,9642,8162,3221,3207,5010,4644,1327,1550,4893,5499,1858,2274,535,536
7067,4107,7840,7907,4023,3821,6425,6328,1917,1673,4878,5178,2306,2684,400,557
25586,19051,6380,6887,3852,3765,5867,5078,1459,1335,2915,3689,1170,1616,507,569
5903,5403,7532,6791,4258,4317,6779,6154,1734,1728,4676,5125,1950,2160,824,816
12791,14051,8489,8313,4180,3963,5555,4741,1996,2125,4391,4151,2201,2222,819,680
12135,11554,6479,6533,2764,2994,4752,4459,1343,1393,4471,4516,1882,1866,789,660
4172,7001,6840,6473,3905,4055,6344,5762,1659,1577,3667,4562,2025,2344,932,758
5278,5810,6803,7230,3660,3817,6074,5776,1845,1624,4827,5006,1796,2087,679,786
8928,9654,6481,6804,3861,3501,5754,5150,1881,1507,3865,3893,1485,1756,478,507
5889,5056,5297,5970,3604,3443,4581,4715,1065,1094,4489,4243,1927,2363,601,758
8675,11613,8221,8205,4003,4161,6161,5337,1616,1581,4728,4815,1673,1809,745,733
5401,10431,8966,9229,3676,3759,6055,5507,1876,1769,5163,4747,2183,2443,566,569
5193,5997,5825,5954,3111,3064,5123,4412,1486,1260,3559,3507,1377,1353,493,519
5171,2848,7035,7661,3486,3136,5953,5457,1622,1294,4625,5149,1734,2063,595,832
8518,12339,7872,7268,3639,3521,4757,4883,1167,1531,4198,3846,1620,1900,572,731
2844,2544,6914,6218,2392,2336,4517,3766,1027,1291,3735,4045,1279,1526,527,520
7542,8184,6814,7308,4161,4243,5179,4881,1834,1572,4845,4755,1985,1978,708,687
4982,4369,6543,6669,3704,3921,5669,5414,1015,1221,3905,4062,1446,1405,723,627
5383,8322,7833,7462,3057,965,6470,2265,1737,1288,4513,3403,1756,1147,443,172
7238,7525,7907,8277,3602,3800,5226,5306,1634,1429,5719,5997,2877,2472,884,763
4005,3686,6973,6985,2920,2827,4994,4623,1354,1417,4279,4309,1539,1770,414,487
6166,6202,8318,7534,3210,3346,6358,6188,1274,1514,4608,4879,1752,1974,568,740
7513,6947,7403,6202,3777,3316,5901,5678,1339,1563,4315,4259,1687,1861,535,791
7800,8635,7826,7665,4328,4196,5747,5283,1564,1334,5092,5005,1951,2194,560,549
7754,5092,7676,8399,4087,3910,6510,6191,1813,1510,4093,4450,1949,1941,765,717
14266,8800,7503,5974,3678,3634,4812,5011,1039,1332,3781,3110,1908,1916,608,711
4293,3304,6601,6976,3650,3688,6067,5467,1958,1594,4048,4298,1681,1819,771,717
12152,9256,9103,9478,3558,3304,5697,4886,1449,1496,4808,4904,1556,1766,458,517
6919,12702,7267,7527,3491,3626,4822,4897,1813,1342,4021,3483,1855,1840,631,559
7633,5589,7617,7509,4222,3632,5390,4312,1338,1660,4369,4355,1898,1844,484,578
9178,4824,7720,7761,4326,4098,6582,5706,1678,1737,4195,4269,1892,1782,372,479
4019,4265,6635,7272,2927,2592,4366,3592,1090,623,3986,3599,1475,1500,584,557
6776,6704,5652,5787,3035,3067,4460,4266,1593,1479,3887,3564,1239,1205,226,514
5887,5677,8202,7757,2923,2627,4842,4600,1135,1215,4027,4138,1628,1502,556,530
5151,5577,5470,5557,2505,2582,4330,4262,1524,1418,3813,3774,1600,1610,539,665
4835,5179,7825,7262,4126,4039,5234,4659,1550,1390,4487,4558,1804,1800,619,575
8556,9456,6572,6781,2959,2851,5145,4306,1917,1441,4212,4236,1535,1574,641,570
11752,11639,5158,5422,2660,2954,4366,4098,1513,1439,3190,3053,1390,1383,502,409
3249,2843,6118,6216,3122,3175,5305,4785,1593,1170,4257,4319,1567,1621,687,733
10728,11664,8322,7201,3890,3926,5670,5741,1875,1928,5101,4477,2354,2444,535,598
10286,5248,6645,7565,3312,3217,6076,5619,1789,1279,4089,4456,1562,1859,575,645
6129,5132,7105,7517,3582,3630,5510,4628,958,1014,4320,4231,1512,1656,598,622
2473,2288,5969,7161,2296,2378,4908,4529,1644,1093,3028,4509,1724,1811,621,510
8898,3367,6950,7435,4517,3920,7005,6428,1880,1643,4629,4509,2070,2044,753,929
19723,16168,7146,7222,2883,2881,4006,3559,1102,1082,2805,3031,1120,1377,294,460
5631,4819,7778,7023,1728,2012,4298,4345,1046,1430,4808,4980,1343,1616,148,224
2638,3111,6112,6617,3211,3346,5407,5042,1346,1197,4086,4293,1851,2076,561,632
4448,3579,5584,6104,3391,3245,5526,5124,1239,1226,4228,4395,1881,2073,536,635
1709,1396,6959,6892,2654,2690,5703,5664,1310,1200,3965,4069,1803,1711,514,612
3770,3726,7425,7158,3840,3999,6159,5971,1794,1711,5041,5310,2031,2351,733,758
7639,5648,7670,7674,3557,3335,5743,5092,1602,1395,4327,4141,1540,1501,630,687
7435,7568,7932,7510,3914,4033,6806,6195,1660,1630,4534,4512,2124,2195,782,762
7312,8167,7811,7255,4001,4026,6143,5498,1705,1850,4803,4793,2019,2109,599,630
4690,6773,6495,5878,4253,4217,6398,5649,1957,1555,4487,4231,1889,1857,660,825
9575,10760,7230,6397,3621,3585,4993,4811,1428,1514,4487,4857,1861,1894,522,656
2661,2435,6649,7105,3111,3007,4847,4700,1431,1232,3833,3877,1723,1651,438,587
28780,22446,6850,6635,3228,3270,5815,5328,1963,1787,4164,4599,1444,1759,446,544
7794,6932,8785,8334,4654,4457,6560,5990,1461,1632,4597,5197,2132,2218,646,683
13201,13812,7580,6751,3608,3947,4305,5512,1314,1076,3700,3693,1559,1613,447,460
3823,4350,7230,7592,3470,3266,5654,5036,1457,1208,4236,4396,1562,1567,612,745
7134,5759,6200,6817,3554,3423,5125,4802,1598,1335,3818,3963,1712,1579,593,730
23045,16985,8185,7907,4645,4603,7022,5571,1690,1615,4379,4538,2379,2221,834,916
18530,11476,5571,6080,2178,3182,4062,4894,855,1071,3297,4295,1737,1884,392,550
6415,4624,6730,6747,2639,2745,4823,4503,1281,1085,4300,4231,1818,1284,671,695
4614,7612,6438,5206,2724,2455,4689,4127,1314,1203,4162,2378,1526,1479,544,443
4340,2957,7554,7185,3776,3378,6133,4858,1569,1395,4126,4166,1680,1846,557,679
3300,4790,8419,7747,3854,4207,5907,5674,1349,1487,4862,5207,2037,2152,608,665
11387,10565,6900,7112,3375,3706,4801,4240,1508,1050,4539,4677,2281,1655,545,448
6300,5225,7390,6612,3157,2788,4380,3886,1186,1152,3867,3679,1636,1391,544,529
4308,4912,7265,7580,4380,4688,6710,6393,1693,1475,4861,3962,2315,2329,840,913
4112,4185,7637,7387,4239,4197,6542,5645,1710,1645,4867,5083,1844,2098,658,671
4133,3484,6401,6988,4045,3934,5735,4884,1752,1505,4161,4213,1617,1704,738,800
4628,4063,5648,5333,2556,2602,3338,4196,1148,1221,2979,4200,1452,1661,392,536
9595,7548,5578,5717,3061,3047,5267,4720,1587,1347,4237,3999,1580,1542,632,630
7450,5812,9734,9569,3721,3339,4668,4042,1240,1105,4468,4915,1632,1913,490,439
3872,4504,7384,6894,3351,3233,5777,5291,1137,1615,4681,4836,1731,1711,733,675
2479,2994,7392,8032,4087,3987,6767,6111,2153,1700,4743,4965,1899,1962,757,918
18068,10792,5662,6153,2827,2872,3699,3647,1847,1567,3003,3356,1405,1371,383,519
4154,4915,7099,7413,3378,3486,5561,5433,1372,1480,4248,4585,1910,1884,582,652
2553,2532,7945,7816,3749,3550,6015,5690,1729,1639,4666,4878,2025,2108,574,659
8818,10533,6732,6365,3481,3473,5418,4722,1547,1301,4479,4067,1642,1793,657,783
4264,3209,8138,6174,3620,2594,5270,4599,1350,1679,6125,3826,1924,2041,422,528
6596,4061,7138,7402,3724,3380,5841,5763,1600,1431,3855,4527,1675,1975,632,595
6186,10133,7172,7279,4099,4421,6273,6183,1743,1453,4525,4844,1768,1907,890,1023
3281,2486,9098,8062,3500,3068,4917,3891,1403,1311,4333,4571,1895,1698,494,464
4571,4390,8560,6993,3173,3050,3569,4143,1048,1360,4166,4519,1952,1961,459,522
7144,8017,6887,6518,3945,3736,5060,4520,1314,1210,3909,2684,1493,1674,516,626
6964,7207,6496,5942,2845,2835,4042,3121,1429,1260,4024,2287,1561,322,412,413
9216,9264,6546,6902,3969,4052,5539,5208,1637,1447,3904,4099,1802,1780,637,592
4830,5143,7582,7248,3552,3632,6467,6076,1492,1494,2862,2449,1472,1613,584,601
6130,4935,6435,6651,3205,3261,4428,4312,1550,1464,3366,4312,1340,1754,621,589
11212,9612,6537,6812,3132,3317,5133,4347,1623,1525,4113,4730,2280,2013,502,605
12535,9259,7830,8100,3629,3797,6432,5955,1884,1574,4405,4204,1668,1838,676,813
3899,3810,6855,7127,3693,3726,6164,5525,1835,1514,4609,4805,1617,1656,788,897
4290,6409,8173,8578,3617,3375,5742,5926,1782,1388,4488,4743,1764,2083,533,640
11120,8786,7791,8012,4095,4108,6279,5492,1668,1743,4955,5015,2571,2345,759,649
4877,4977,8911,8461,3729,3483,5495,5458,1207,1219,4027,4015,1708,2112,436,734
4528,5158,7483,7937,3897,3939,6030,5228,1747,1529,4633,4819,1878,2076,585,814
4664,4074,6012,6790,2806,2980,4808,4792,1759,1330,1981,4460,358,1779,623,733
5516,5113,7705,6398,3539,2996,3912,3919,1120,1336,4676,4509,1943,1997,526,479
2572,3063,6709,6516,3333,3227,5692,5029,1484,1304,4777,4668,1885,1686,563,745
10125,13884,6447,7166,4012,4194,5051,4496,1978,1409,3750,3277,1946,2295,686,698
21408,21697,4955,5371,2319,2466,3727,3207,1258,1087,3046,2678,1444,1035,525,354
4980,3930,8029,8577,4323,4458,5851,5585,1820,1528,4995,5239,1996,2468,709,967
19146,16530,6225,6581,3844,3751,5491,5081,1679,1552,4539,4996,1686,2151,488,652
8829,13035,7281,6719,3646,3547,4675,4650,936,1270,4648,4187,1968,1659,666,713
26711,20997,4488,5064,2226,2418,4030,3580,1603,1317,1966,3306,1289,1306,318,421
3780,3978,7483,6907,3006,3091,5545,5074,1371,1413,4722,4488,1523,1677,462,576
3365,4291,6818,6961,4396,4415,6480,6006,1607,1582,4054,3928,1553,1471,642,777
